user_id,route_id,distance_km_user,elevation_meters_user,surface_type_user,average_pace_min_per_km,rating,start_date,distance_km_route,elevation_meters_route,surface_type_route,difficulty_score,grade_percent,grade_flat,grade_rolling,grade_hilly,grade_steep,is_likely_loop,is_likely_out_back,traffic_stress,geo_cluster,hour_of_day,is_morning,is_afternoon,is_evening,is_night,day_of_week,is_weekend,is_weekday
alison99,R076,17.92,15,Trail,4.08,1,2025-08-05 07:19:32.423285,17.92,15,Trail,3.73,0.08370535714281042,1,0,0,0,1,0,0.015856236786469344,0,7,1,0,0,0,1,0,1
davisheather,R090,7.37,116,Trail,4.17,1,2025-08-05 08:09:46.182248,7.37,116,Trail,2.64,1.573948439617946,1,0,0,0,0,1,0.03584229390681003,1,8,1,0,0,0,1,0,1
nathan74,R021,17.3,62,Road,4.16,5,2025-08-05 09:20:32.026765,17.3,62,Road,4.08,0.35838150288996623,1,0,0,0,1,0,0.016393442622950817,1,9,1,0,0,0,1,0,1
jmendoza,R008,17.81,106,Trail,4.65,1,2025-08-05 10:38:01.874595,17.81,106,Trail,4.62,0.5951712521052245,1,0,0,0,1,0,0.015948963317384372,2,10,1,0,0,0,1,0,1
ywolf,R063,10.82,199,Trail,4.64,1,2025-08-05 13:57:06.500903,10.82,199,Trail,4.15,1.8391866913106847,1,0,0,0,1,0,0.025380710659898477,3,13,0,1,0,0,1,0,1
angela41,R032,8.33,94,Track,3.46,4,2025-08-05 17:54:20.984956,8.33,94,Track,2.61,1.128451380550866,1,0,0,0,1,0,0.03215434083601286,1,17,0,0,1,0,1,0,1
donaldlee,R069,8.51,58,Road,3.44,1,2025-08-05 18:26:27.458034,8.51,58,Road,2.28,0.6815511163329241,1,0,0,0,1,0,0.031545741324921134,0,18,0,0,1,0,1,0,1
margaretsmith,R024,10.76,50,Trail,4.67,2,2025-08-05 23:05:11.551918,10.76,50,Trail,2.65,0.46468401486945654,1,0,0,0,1,0,0.02551020408163265,0,23,0,0,0,1,1,0,1
debrasimmons,R053,8.94,128,Road,4.52,1,2025-08-05 23:44:51.574547,8.94,128,Road,3.07,1.4317673378060047,1,0,0,0,1,0,0.030181086519114688,1,23,0,0,0,1,1,0,1
vthompson,R070,11.34,109,Trail,3.85,4,2025-08-05 23:48:26.395470,11.34,109,Trail,3.36,0.9611992945317801,1,0,0,0,1,0,0.024311183144246355,1,23,0,0,0,1,1,0,1
john09,R009,11.05,87,Trail,4.32,4,2025-08-06 02:45:06.044333,11.05,87,Trail,3.08,0.7873303167413689,1,0,0,0,1,0,0.024896265560165973,1,2,0,0,0,1,2,0,1
festrada,R044,6.81,59,Road,3.95,1,2025-08-06 05:20:09.730419,6.81,59,Road,1.96,0.8663729809091537,1,0,0,0,0,1,0.03841229193341869,0,5,1,0,0,0,2,0,1
ewhitehead,R013,6.28,220,Road,4.54,1,2025-08-06 07:20:33.625260,6.28,220,Road,3.45,3.503184713370218,0,1,0,0,0,1,0.0412087912087912,2,7,1,0,0,0,2,0,1
morgan42,R067,12.97,93,Trail,4.29,1,2025-08-07 04:40:48.856519,12.97,93,Trail,3.52,0.7170393215106268,1,0,0,0,1,0,0.02147458840372226,1,4,0,0,0,1,3,0,1
gregoryramirez,R034,15.13,0,Road,4.19,4,2025-08-07 08:41:55.915068,15.13,0,Road,2.49,0.0,1,0,0,0,1,0,0.01859888406695598,0,8,1,0,0,0,3,0,1
jmendoza,R055,16.18,67,Trail,5.23,2,2025-08-07 11:36:52.655337,16.18,67,Trail,3.91,0.41409147095153637,1,0,0,0,1,0,0.017462165308498253,1,11,1,0,0,0,3,0,1
brittany25,R019,8.45,124,Road,4.93,1,2025-08-07 14:02:08.010297,8.45,124,Road,2.93,1.4674556213000383,1,0,0,0,1,0,0.031746031746031744,1,14,0,1,0,0,3,0,1
morgan42,R029,10.6,0,Road,4.99,2,2025-08-07 16:51:25.866929,10.6,0,Road,1.88,0.0,1,0,0,0,1,0,0.02586206896551724,0,16,0,1,0,0,3,0,1
john09,R059,11.53,18,Trail,4.8,4,2025-08-08 05:35:23.857218,11.53,18,Trail,2.49,0.15611448395476485,1,0,0,0,1,0,0.023942537909018357,0,5,1,0,0,0,4,0,1
vthompson,R017,17.65,115,Road,5.01,1,2025-08-08 07:46:52.033808,17.65,115,Road,4.68,0.6515580736540217,1,0,0,0,1,0,0.0160857908847185,3,7,1,0,0,0,4,0,1
evelyn74,R044,6.81,59,Road,4.76,1,2025-08-08 16:12:48.072740,6.81,59,Road,1.96,0.8663729809091537,1,0,0,0,0,1,0.03841229193341869,0,16,0,1,0,0,4,0,1
adamseric,R022,15.08,98,Road,4.09,1,2025-08-08 17:26:06.695794,15.08,98,Road,4.0,0.6498673740048742,1,0,0,0,1,0,0.01865671641791045,2,17,0,0,1,0,4,0,1
sabrina71,R060,17.54,0,Road,4.24,4,2025-08-08 19:05:38.342680,17.54,0,Road,3.32,0.0,1,0,0,0,1,0,0.016181229773462782,0,19,0,0,1,0,4,0,1
alison99,R024,10.76,50,Trail,4.1,5,2025-08-08 21:32:36.392740,10.76,50,Trail,2.65,0.46468401486945654,1,0,0,0,1,0,0.02551020408163265,0,21,0,0,1,0,4,0,1
xtaylor,R026,13.37,178,Track,5.22,1,2025-08-08 23:45:54.808523,13.37,178,Track,4.45,1.331338818248817,1,0,0,0,1,0,0.020876826722338204,3,23,0,0,0,1,4,0,1
brittany25,R078,12.57,66,Road,4.28,1,2025-08-09 01:19:05.285161,12.57,66,Road,3.18,0.525059665870704,1,0,0,0,1,0,0.02210759027266028,1,1,0,0,0,1,5,1,0
jenkinsdanielle,R005,2.05,214,Trail,5.09,1,2025-08-09 05:24:14.433770,2.05,214,Trail,2.55,10.43902439019298,0,0,0,1,0,1,0.09836065573770493,0,5,1,0,0,0,5,1,0
adamseric,R087,24.2,158,Road,4.79,1,2025-08-09 09:28:14.034199,24.2,158,Road,6.42,0.6528925619832012,1,0,0,0,1,0,0.011904761904761904,5,9,1,0,0,0,5,1,0
angela41,R045,5.3,84,Trail,4.32,4,2025-08-09 09:34:03.169870,5.3,84,Trail,1.9,1.584905660374368,1,0,0,0,0,1,0.047619047619047616,0,9,1,0,0,0,5,1,0
tina57,R008,17.81,106,Trail,4.3,1,2025-08-09 15:56:04.885117,17.81,106,Trail,4.62,0.5951712521052245,1,0,0,0,1,0,0.015948963317384372,2,15,0,1,0,0,5,1,0
ellen57,R007,15.62,82,Road,4.08,1,2025-08-10 01:15:30.061830,15.62,82,Road,3.94,0.524967989756386,1,0,0,0,1,0,0.01805054151624549,1,1,0,0,0,1,6,1,0
beth11,R086,11.81,168,Road,5.21,1,2025-08-10 04:32:39.893577,11.81,168,Road,4.04,1.4225232853501923,1,0,0,0,1,0,0.0234192037470726,3,4,0,0,0,1,6,1,0
ewhitehead,R040,8.04,97,Mixed,4.94,1,2025-08-10 04:55:33.216015,8.04,97,Mixed,2.58,1.2064676616900418,1,0,0,0,1,0,0.033185840707964605,1,4,0,0,0,1,6,1,0
smithderek,R067,12.97,93,Trail,4.74,1,2025-08-10 06:37:47.290280,12.97,93,Trail,3.52,0.7170393215106268,1,0,0,0,1,0,0.02147458840372226,1,6,1,0,0,0,6,1,0
brittany25,R006,5.49,88,Trail,5.26,1,2025-08-10 07:19:05.070931,5.49,88,Trail,1.98,1.6029143897967162,1,0,0,0,0,1,0.046224961479198766,0,7,1,0,0,0,6,1,0
ellen57,R040,8.04,97,Mixed,5.08,4,2025-08-10 09:33:27.656235,8.04,97,Mixed,2.58,1.2064676616900418,1,0,0,0,1,0,0.033185840707964605,1,9,1,0,0,0,6,1,0
nmay,R007,15.62,82,Road,3.74,5,2025-08-10 15:34:08.722276,15.62,82,Road,3.94,0.524967989756386,1,0,0,0,1,0,0.01805054151624549,1,15,0,1,0,0,6,1,0
ellen57,R039,1.0,47,Road,5.42,1,2025-08-10 15:46:07.267884,1.0,47,Road,-0.09,4.699999999953,0,1,0,0,0,1,0.15,0,15,0,1,0,0,6,1,0
nmay,R048,1.36,14,Trail,5.02,1,2025-08-10 16:46:49.869264,1.36,14,Trail,0.41,1.0294117646983132,1,0,0,0,0,1,0.12711864406779658,0,16,0,1,0,0,6,1,0
morgan42,R053,8.94,128,Road,4.23,3,2025-08-10 19:52:39.613411,8.94,128,Road,3.07,1.4317673378060047,1,0,0,0,1,0,0.030181086519114688,1,19,0,0,1,0,6,1,0
jenniferlarsen,R016,9.76,121,Road,4.65,1,2025-08-10 20:25:10.833688,9.76,121,Road,3.16,1.2397540983593853,1,0,0,0,1,0,0.02788104089219331,1,20,0,0,1,0,6,1,0
jorge98,R017,17.65,115,Road,4.46,5,2025-08-10 22:38:22.433539,17.65,115,Road,4.68,0.6515580736540217,1,0,0,0,1,0,0.0160857908847185,3,22,0,0,0,1,6,1,0
pamelacollins,R089,22.45,266,Trail,5.34,1,2025-08-11 03:05:43.973666,22.45,266,Trail,7.15,1.1848552338524787,1,0,0,0,1,0,0.01279317697228145,9,3,0,0,0,1,0,0,1
sara71,R080,16.29,44,Road,4.44,4,2025-08-11 10:19:01.536926,16.29,44,Road,3.7,0.2701043585019827,1,0,0,0,1,0,0.01735106998264893,1,10,1,0,0,0,0,0,1
vthompson,R011,8.76,171,Road,3.93,2,2025-08-11 13:18:31.305121,8.76,171,Road,3.46,1.9520547945183195,1,0,0,0,1,0,0.030737704918032786,2,13,0,1,0,0,0,0,1
william19,R100,7.02,0,Trail,3.89,4,2025-08-11 13:30:03.541837,7.02,0,Trail,0.84,0.0,1,0,0,0,0,1,0.03740648379052369,0,13,0,1,0,0,0,0,1
morgan42,R100,7.02,0,Trail,3.87,5,2025-08-11 15:11:26.819196,7.02,0,Trail,0.84,0.0,1,0,0,0,0,1,0.03740648379052369,0,15,0,1,0,0,0,0,1
tina57,R082,11.49,0,Trail,5.15,1,2025-08-11 15:12:18.751520,11.49,0,Trail,1.49,0.0,1,0,0,0,1,0,0.02401921537229784,0,15,0,1,0,0,0,0,1
smithderek,R010,21.86,0,Road,4.68,1,2025-08-12 00:57:20.291005,21.86,0,Road,4.33,0.0,1,0,0,0,1,0,0.013123359580052495,0,0,0,0,0,1,1,0,1
ellen57,R061,3.86,0,Road,4.24,1,2025-08-12 04:17:06.217283,3.86,0,Road,0.29,0.0,1,0,0,0,0,1,0.061728395061728406,0,4,0,0,0,1,1,0,1
tamarabaker,R034,15.13,0,Road,4.59,3,2025-08-12 11:53:53.144972,15.13,0,Road,2.49,0.0,1,0,0,0,1,0,0.01859888406695598,0,11,1,0,0,0,1,0,1
ywolf,R074,11.06,224,Road,5.44,1,2025-08-12 13:13:39.262485,11.06,224,Road,4.45,2.0253164556943712,0,1,0,0,1,0,0.02487562189054726,3,13,0,1,0,0,1,0,1
pedro57,R037,3.91,192,Mixed,4.06,3,2025-08-12 16:08:35.229768,3.91,192,Mixed,2.7,4.910485933491278,0,1,0,0,0,1,0.06109979633401221,1,16,0,1,0,0,1,0,1
zunigaheidi,R059,11.53,18,Trail,5.2,5,2025-08-12 21:05:57.172490,11.53,18,Trail,2.49,0.15611448395476485,1,0,0,0,1,0,0.023942537909018357,0,21,0,0,1,0,1,0,1
treynolds,R051,17.09,156,Road,5.42,1,2025-08-12 22:02:33.481878,17.09,156,Road,4.98,0.9128145114096473,1,0,0,0,1,0,0.016583747927031506,4,22,0,0,0,1,1,0,1
jenniferlarsen,R052,7.86,294,Mixed,4.74,1,2025-08-12 22:11:14.610164,7.86,294,Mixed,4.52,3.740458015262417,0,1,0,0,0,1,0.033860045146726865,3,22,0,0,0,1,1,0,1
xtaylor,R038,6.88,111,Road,4.12,3,2025-08-12 22:14:59.052787,6.88,111,Road,2.49,1.6133720930209108,1,0,0,0,0,1,0.03807106598984771,1,22,0,0,0,1,1,0,1
donaldlee,R046,5.37,206,Road,3.99,1,2025-08-13 00:18:32.049084,5.37,206,Road,3.13,3.8361266294155754,0,1,0,0,0,1,0.04709576138147566,1,0,0,0,0,1,2,0,1
zunigaheidi,R030,9.8,107,Road,4.33,4,2025-08-13 03:49:57.311918,9.8,107,Road,3.03,1.0918367346927633,1,0,0,0,1,0,0.027777777777777776,1,3,0,0,0,1,2,0,1
sara71,R057,17.76,205,Road,5.44,3,2025-08-13 05:00:13.826298,17.76,205,Road,5.6,1.1542792792786294,1,0,0,0,1,0,0.01599147121535181,5,5,1,0,0,0,2,0,1
william19,R045,5.3,84,Trail,4.1,4,2025-08-13 13:25:38.190768,5.3,84,Trail,1.9,1.584905660374368,1,0,0,0,0,1,0.047619047619047616,0,13,0,1,0,0,2,0,1
zunigaheidi,R049,1.0,124,Road,5.58,1,2025-08-13 18:10:24.393990,1.0,124,Road,1.37,12.399999999876,0,0,0,1,0,1,0.15,0,18,0,0,1,0,2,0,1
rodriguezallison,R086,11.81,168,Road,5.16,5,2025-08-13 21:39:11.505424,11.81,168,Road,4.04,1.4225232853501923,1,0,0,0,1,0,0.0234192037470726,3,21,0,0,1,0,2,0,1
rodriguezallison,R077,8.23,0,Trail,4.72,3,2025-08-14 03:46:19.705692,8.23,0,Trail,1.36,0.0,1,0,0,0,1,0,0.032502708559046585,0,3,0,0,0,1,3,0,1
ewhitehead,R003,13.8,216,Road,4.47,4,2025-08-14 05:02:14.900274,13.8,216,Road,4.92,1.5652173913032135,1,0,0,0,1,0,0.020270270270270268,4,5,1,0,0,0,3,0,1
jenniferlarsen,R068,16.71,0,Road,4.69,5,2025-08-14 07:27:42.551766,16.71,0,Road,3.27,0.0,1,0,0,0,1,0,0.01693958215697346,0,7,1,0,0,0,3,0,1
vthompson,R097,14.16,0,Trail,4.37,4,2025-08-14 09:03:29.103313,14.16,0,Trail,2.74,0.0,1,0,0,0,1,0,0.019788918205804747,0,9,1,0,0,0,3,0,1
mcdanielstephanie,R042,13.7,139,Road,4.92,5,2025-08-14 10:36:26.302337,13.7,139,Road,4.13,1.0145985401452446,1,0,0,0,1,0,0.020408163265306124,2,10,1,0,0,0,3,0,1
margaretsmith,R075,9.4,145,Road,5.47,1,2025-08-14 11:37:22.624215,9.4,145,Road,3.33,1.5425531914877206,1,0,0,0,1,0,0.02884615384615384,2,11,1,0,0,0,3,0,1
morgan42,R049,1.0,124,Road,4.32,1,2025-08-14 21:05:22.565471,1.0,124,Road,1.37,12.399999999876,0,0,0,1,0,1,0.15,0,21,0,0,1,0,3,0,1
pedro57,R072,7.57,0,Road,4.24,4,2025-08-14 22:36:34.930186,7.57,0,Road,1.12,0.0,1,0,0,0,0,1,0.03500583430571762,0,22,0,0,0,1,3,0,1
evelyn74,R062,7.22,186,Road,4.1,2,2025-08-15 02:54:17.801740,7.22,186,Road,3.3,2.5761772853149916,0,1,0,0,0,1,0.03649635036496351,2,2,0,0,0,1,4,0,1
pvargas,R081,6.69,121,Road,4.69,2,2025-08-15 05:33:54.775498,6.69,121,Road,2.55,1.808669656200585,1,0,0,0,0,1,0.03901170351105331,1,5,1,0,0,0,4,0,1
morgan42,R008,17.81,106,Trail,4.55,1,2025-08-15 11:09:02.442214,17.81,106,Trail,4.62,0.5951712521052245,1,0,0,0,1,0,0.015948963317384372,2,11,1,0,0,0,4,0,1
tamarabaker,R020,15.14,113,Road,4.59,3,2025-08-15 16:26:09.982526,15.14,113,Road,4.16,0.7463672391012243,1,0,0,0,1,0,0.018587360594795536,2,16,0,1,0,0,4,0,1
jenkinsdanielle,R086,11.81,168,Road,3.9,2,2025-08-16 02:38:06.227332,11.81,168,Road,4.04,1.4225232853501923,1,0,0,0,1,0,0.0234192037470726,3,2,0,0,0,1,5,1,0
velezjames,R053,8.94,128,Road,4.2,4,2025-08-16 06:47:20.270958,8.94,128,Road,3.07,1.4317673378060047,1,0,0,0,1,0,0.030181086519114688,1,6,1,0,0,0,5,1,0
nmay,R072,7.57,0,Road,4.35,1,2025-08-16 07:39:09.386370,7.57,0,Road,1.12,0.0,1,0,0,0,0,1,0.03500583430571762,0,7,1,0,0,0,5,1,0
jenniferlarsen,R058,14.42,38,Trail,5.04,3,2025-08-16 07:51:19.313620,14.42,38,Trail,3.26,0.26352288488192543,1,0,0,0,1,0,0.019455252918287938,0,7,1,0,0,0,5,1,0
william19,R054,11.77,0,Road,4.38,1,2025-08-16 08:25:35.521214,11.77,0,Road,2.24,0.0,1,0,0,0,1,0,0.023492560689115115,0,8,1,0,0,0,5,1,0
hermandavid,R004,18.91,171,Trail,4.15,1,2025-08-16 08:56:34.590287,18.91,171,Trail,5.5,0.9042834479106799,1,0,0,0,1,0,0.015067805123053741,4,8,1,0,0,0,5,1,0
beth11,R054,11.77,0,Road,5.06,1,2025-08-16 08:57:13.342193,11.77,0,Road,2.24,0.0,1,0,0,0,1,0,0.023492560689115115,0,8,1,0,0,0,5,1,0
taylordavid,R017,17.65,115,Road,4.65,2,2025-08-16 10:43:27.982913,17.65,115,Road,4.68,0.6515580736540217,1,0,0,0,1,0,0.0160857908847185,3,10,1,0,0,0,5,1,0
mcdanielstephanie,R015,17.31,0,Trail,4.02,2,2025-08-16 23:04:09.673483,17.31,0,Trail,2.86,0.0,1,0,0,0,1,0,0.016384489350081924,0,23,0,0,0,1,5,1,0
shermananne,R089,22.45,266,Trail,4.69,1,2025-08-16 23:21:09.657956,22.45,266,Trail,7.15,1.1848552338524787,1,0,0,0,1,0,0.01279317697228145,9,23,0,0,0,1,5,1,0
pleon,R005,2.05,214,Trail,6.28,2,2025-08-17 07:12:00.933741,2.05,214,Trail,2.55,10.43902439019298,0,0,0,1,0,1,0.09836065573770493,0,7,1,0,0,0,6,1,0
ywolf,R083,18.99,0,Road,4.43,4,2025-08-17 13:05:15.038352,18.99,0,Road,3.48,0.0,1,0,0,0,1,0,0.015007503751875938,0,13,0,1,0,0,6,1,0
michael74,R082,11.49,0,Trail,5.67,3,2025-08-17 18:23:03.195041,11.49,0,Trail,1.49,0.0,1,0,0,0,1,0,0.02401921537229784,0,18,0,0,1,0,6,1,0
alison99,R093,15.33,97,Trail,4.28,2,2025-08-17 23:52:59.791831,15.33,97,Trail,4.04,0.6327462491841925,1,0,0,0,1,0,0.01837109614206981,2,23,0,0,0,1,6,1,0
hermandavid,R028,19.33,205,Track,4.74,1,2025-08-18 03:37:35.136301,19.33,205,Track,5.92,1.060527677185173,1,0,0,0,1,0,0.014756517461878997,6,3,0,0,0,1,0,0,1
evelyn74,R008,17.81,106,Trail,4.62,1,2025-08-18 08:04:11.979496,17.81,106,Trail,4.62,0.5951712521052245,1,0,0,0,1,0,0.015948963317384372,2,8,1,0,0,0,0,0,1
smithderek,R034,15.13,0,Road,4.96,1,2025-08-18 10:24:27.973784,15.13,0,Road,2.49,0.0,1,0,0,0,1,0,0.01859888406695598,0,10,1,0,0,0,0,0,1
sabrina71,R007,15.62,82,Road,4.38,5,2025-08-18 13:00:41.572310,15.62,82,Road,3.94,0.524967989756386,1,0,0,0,1,0,0.01805054151624549,1,13,0,1,0,0,0,0,1
ywolf,R053,8.94,128,Road,4.96,1,2025-08-18 13:05:57.496818,8.94,128,Road,3.07,1.4317673378060047,1,0,0,0,1,0,0.030181086519114688,1,13,0,1,0,0,0,0,1
pvargas,R011,8.76,171,Road,3.83,3,2025-08-18 13:48:20.745048,8.76,171,Road,3.46,1.9520547945183195,1,0,0,0,1,0,0.030737704918032786,2,13,0,1,0,0,0,0,1
beth11,R028,19.33,205,Track,4.45,4,2025-08-18 20:07:10.850118,19.33,205,Track,5.92,1.060527677185173,1,0,0,0,1,0,0.014756517461878997,6,20,0,0,1,0,0,0,1
michael74,R059,11.53,18,Trail,4.39,3,2025-08-18 23:41:52.973755,11.53,18,Trail,2.49,0.15611448395476485,1,0,0,0,1,0,0.023942537909018357,0,23,0,0,0,1,0,0,1
jenniferlarsen,R028,19.33,205,Track,5.62,3,2025-08-19 15:21:22.472261,19.33,205,Track,5.92,1.060527677185173,1,0,0,0,1,0,0.014756517461878997,6,15,0,1,0,0,1,0,1
rodriguezallison,R051,17.09,156,Road,4.86,1,2025-08-19 16:59:15.363959,17.09,156,Road,4.98,0.9128145114096473,1,0,0,0,1,0,0.016583747927031506,4,16,0,1,0,0,1,0,1
xtaylor,R094,11.45,17,Trail,3.87,3,2025-08-19 18:55:59.644696,11.45,17,Trail,2.46,0.14847161572039433,1,0,0,0,1,0,0.024096385542168672,0,18,0,0,1,0,1,0,1
john09,R007,15.62,82,Road,3.77,3,2025-08-19 18:57:46.185824,15.62,82,Road,3.94,0.524967989756386,1,0,0,0,1,0,0.01805054151624549,1,18,0,0,1,0,1,0,1
rodriguezallison,R095,15.12,182,Road,4.06,2,2025-08-19 23:29:18.035294,15.12,182,Road,4.84,1.2037037037029075,1,0,0,0,1,0,0.01861042183622829,4,23,0,0,0,1,1,0,1
zunigaheidi,R053,8.94,128,Road,4.52,3,2025-08-20 00:24:36.345023,8.94,128,Road,3.07,1.4317673378060047,1,0,0,0,1,0,0.030181086519114688,1,0,0,0,0,1,2,0,1
pvargas,R068,16.71,0,Road,5.03,1,2025-08-20 14:49:07.118877,16.71,0,Road,3.27,0.0,1,0,0,0,1,0,0.01693958215697346,0,14,0,1,0,0,2,0,1
tina57,R062,7.22,186,Road,5.0,5,2025-08-20 16:23:46.712933,7.22,186,Road,3.3,2.5761772853149916,0,1,0,0,0,1,0.03649635036496351,2,16,0,1,0,0,2,0,1
pvargas,R044,6.81,59,Road,4.29,2,2025-08-20 21:17:17.787948,6.81,59,Road,1.96,0.8663729809091537,1,0,0,0,0,1,0.03841229193341869,0,21,0,0,1,0,2,0,1
jenniferlarsen,R043,5.11,182,Road,4.94,1,2025-08-21 02:36:04.888814,5.11,182,Road,2.84,3.561643835609468,0,1,0,0,0,1,0.049099836333878884,1,2,0,0,0,1,3,0,1
tina57,R031,10.04,204,Road,5.0,2,2025-08-21 04:19:30.845619,10.04,204,Road,4.04,2.031872509958135,0,1,0,0,1,0,0.027173913043478264,3,4,0,0,0,1,3,0,1
debrasimmons,R089,22.45,266,Trail,4.43,1,2025-08-21 04:53:00.213991,22.45,266,Trail,7.15,1.1848552338524787,1,0,0,0,1,0,0.01279317697228145,9,4,0,0,0,1,3,0,1
festrada,R095,15.12,182,Road,4.88,2,2025-08-21 09:07:03.591609,15.12,182,Road,4.84,1.2037037037029075,1,0,0,0,1,0,0.01861042183622829,4,9,1,0,0,0,3,0,1
rodriguezallison,R009,11.05,87,Trail,4.44,5,2025-08-21 13:00:33.759059,11.05,87,Trail,3.08,0.7873303167413689,1,0,0,0,1,0,0.024896265560165973,1,13,0,1,0,0,3,0,1
scott22,R055,16.18,67,Trail,4.71,1,2025-08-21 13:27:55.641567,16.18,67,Trail,3.91,0.41409147095153637,1,0,0,0,1,0,0.017462165308498253,1,13,0,1,0,0,3,0,1
evelyn74,R098,11.19,137,Trail,5.29,5,2025-08-21 17:20:29.143435,11.19,137,Trail,3.6,1.2243074173358137,1,0,0,0,1,0,0.02461033634126333,2,17,0,0,1,0,3,0,1
gregoryramirez,R061,3.86,0,Road,5.06,1,2025-08-21 23:47:32.486785,3.86,0,Road,0.29,0.0,1,0,0,0,0,1,0.061728395061728406,0,23,0,0,0,1,3,0,1
chernandez,R042,13.7,139,Road,4.16,2,2025-08-22 02:49:36.825381,13.7,139,Road,4.13,1.0145985401452446,1,0,0,0,1,0,0.020408163265306124,2,2,0,0,0,1,4,0,1
chernandez,R076,17.92,15,Trail,4.33,1,2025-08-22 08:42:25.868435,17.92,15,Trail,3.73,0.08370535714281042,1,0,0,0,1,0,0.015856236786469344,0,8,1,0,0,0,4,0,1
morgan42,R014,29.98,72,Trail,4.05,1,2025-08-22 10:27:01.715055,29.98,72,Trail,6.72,0.2401601067377451,1,0,0,0,1,0,0.009683666881859265,3,10,1,0,0,0,4,0,1
smithderek,R080,16.29,44,Road,4.71,1,2025-08-22 12:29:13.855603,16.29,44,Road,3.7,0.2701043585019827,1,0,0,0,1,0,0.01735106998264893,1,12,0,1,0,0,4,0,1
mcdanielstephanie,R079,11.29,250,Road,5.35,3,2025-08-22 23:42:22.934530,11.29,250,Road,4.75,2.214348981397507,0,1,0,0,1,0,0.024410089503661515,4,23,0,0,0,1,4,0,1
vthompson,R098,11.19,137,Trail,4.63,4,2025-08-23 05:28:11.251153,11.19,137,Trail,3.6,1.2243074173358137,1,0,0,0,1,0,0.02461033634126333,2,5,1,0,0,0,5,1,0
john09,R079,11.29,250,Road,4.42,4,2025-08-23 05:42:11.126104,11.29,250,Road,4.75,2.214348981397507,0,1,0,0,1,0,0.024410089503661515,4,5,1,0,0,0,5,1,0
pamelacollins,R063,10.82,199,Trail,4.81,3,2025-08-23 12:46:44.618734,10.82,199,Trail,4.15,1.8391866913106847,1,0,0,0,1,0,0.025380710659898477,3,12,0,1,0,0,5,1,0
ellen57,R022,15.08,98,Road,4.28,1,2025-08-23 17:24:42.668003,15.08,98,Road,4.0,0.6498673740048742,1,0,0,0,1,0,0.01865671641791045,2,17,0,0,1,0,5,1,0
jenkinsdanielle,R013,6.28,220,Road,5.39,1,2025-08-23 17:49:53.431228,6.28,220,Road,3.45,3.503184713370218,0,1,0,0,0,1,0.0412087912087912,2,17,0,0,1,0,5,1,0
brittany25,R099,14.17,0,Road,4.4,2,2025-08-23 18:11:45.899823,14.17,0,Road,2.29,0.0,1,0,0,0,1,0,0.019775873434410018,0,18,0,0,1,0,5,1,0
morgan42,R035,11.65,67,Road,3.56,1,2025-08-23 20:50:32.782256,11.65,67,Road,3.0,0.5751072961368454,1,0,0,0,1,0,0.023715415019762844,1,20,0,0,1,0,5,1,0
brittany25,R087,24.2,158,Road,3.76,1,2025-08-24 03:12:17.163294,24.2,158,Road,6.42,0.6528925619832012,1,0,0,0,1,0,0.011904761904761904,5,3,0,0,0,1,6,1,0
william19,R071,1.0,79,Trail,4.25,1,2025-08-24 04:22:45.614456,1.0,79,Trail,0.7,7.8999999999209995,0,0,1,0,0,1,0.15,0,4,0,0,0,1,6,1,0
michael74,R053,8.94,128,Road,5.09,1,2025-08-24 06:12:19.661681,8.94,128,Road,3.07,1.4317673378060047,1,0,0,0,1,0,0.030181086519114688,1,6,1,0,0,0,6,1,0
taylordavid,R044,6.81,59,Road,4.56,1,2025-08-24 07:56:08.020475,6.81,59,Road,1.96,0.8663729809091537,1,0,0,0,0,1,0.03841229193341869,0,7,1,0,0,0,6,1,0
ewhitehead,R075,9.4,145,Road,4.52,3,2025-08-24 08:35:01.242238,9.4,145,Road,3.33,1.5425531914877206,1,0,0,0,1,0,0.02884615384615384,2,8,1,0,0,0,6,1,0
ellen57,R076,17.92,15,Trail,4.56,1,2025-08-24 09:07:10.421446,17.92,15,Trail,3.73,0.08370535714281042,1,0,0,0,1,0,0.015856236786469344,0,9,1,0,0,0,6,1,0
gregoryramirez,R042,13.7,139,Road,5.47,2,2025-08-24 10:17:55.315964,13.7,139,Road,4.13,1.0145985401452446,1,0,0,0,1,0,0.020408163265306124,2,10,1,0,0,0,6,1,0
sara71,R033,16.5,93,Trail,4.36,4,2025-08-24 10:27:51.973542,16.5,93,Trail,4.23,0.563636363636022,1,0,0,0,1,0,0.01714285714285714,2,10,1,0,0,0,6,1,0
gregoryramirez,R070,11.34,109,Trail,4.12,1,2025-08-24 22:26:57.932561,11.34,109,Trail,3.36,0.9611992945317801,1,0,0,0,1,0,0.024311183144246355,1,22,0,0,0,1,6,1,0
adamseric,R010,21.86,0,Road,4.31,1,2025-08-24 23:41:38.271872,21.86,0,Road,4.33,0.0,1,0,0,0,1,0,0.013123359580052495,0,23,0,0,0,1,6,1,0
jenniferlarsen,R033,16.5,93,Trail,5.13,5,2025-08-25 01:28:36.510576,16.5,93,Trail,4.23,0.563636363636022,1,0,0,0,1,0,0.01714285714285714,2,1,0,0,0,1,0,0,1
